Match_ID,Match_City,Match_City_ID,Match_Date,Season,Season_ID,MatchNumber,Team1,Team1_ID,Team2,Team2_ID,Stadium_Name,Stadium_ID,TossWinner,Toss_Winner_ID,TossDecision,SuperOver,WinningTeam,Winner_Team_ID,WonBy,Margin,DL_used,MOM,MOM_ID,Umpire1,Ump1_ID,Umpire2,Ump2_ID
598070,Delhi,10010,5/21/2013,2013,30006,Qualifier 1,Chennai Super Kings,50003,Mumbai Indians,50005,Feroz Shah Kotla,20009,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,48,No,MEK Hussey,90347,NJ Llong,60029,RJ Tucker,60016
598069,Hyderabad,10015,5/19/2013,2013,30006,72,Sunrisers Hyderabad,50006,Kolkata Knight Riders,50004,Rajiv Gandhi International Stadium,20024,Kolkata Knight Riders,50004,bat,N,Sunrisers Hyderabad,50006,Wickets,5,No,PA Patel,90418,Asad Rauf,60042,S Asnani,60044
598067,Pune,10026,5/19/2013,2013,30006,71,Pune Warriors India India,50014,Delhi Capitals,50008,Subrata Roy Sahara Stadium,20031,Pune Warriors India,50014,bat,N,Pune Warriors India,50014,Runs,38,No,LJ Wright,90312,NJ Llong,60029,SJA Taufel,60052
598068,Bengaluru,10003,5/18/2013,2013,30006,70,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,M Chinnaswamy Stadium,20015,Chennai Super Kings,50003,field,N,Royal Challengers Bangalore,50010,Runs,24,No,V Kohli,90617,C Shamshuddin,60022,RJ Tucker,60016
598066,Dharmshala,10011,5/18/2013,2013,30006,69,Punjab Kings,50009,Mumbai Indians,50005,Himachal Pradesh Cricket Association Stadium,20011,Mumbai Indians,50005,field,N,Punjab Kings,50009,Runs,50,No,Azhar Mahmood,90082,HDPK Dharmasena,60032,CK Nandan,60031
598065,Hyderabad,10015,5/17/2013,2013,30006,68,Sunrisers Hyderabad,50006,Rajasthan Royals,50001,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,bat,N,Sunrisers Hyderabad,50006,Runs,23,No,A Mishra,90010,Asad Rauf,60042,AK Chaudhary,60004
598028,Dharmshala,10011,5/16/2013,2013,30006,67,Punjab Kings,50009,Delhi Capitals,50008,Himachal Pradesh Cricket Association Stadium,20011,Delhi Capitals,50008,field,N,Punjab Kings,50009,Runs,7,No,DA Miller,90141,HDPK Dharmasena,60032,S Ravi,60019
598063,Mumbai,10023,5/15/2013,2013,30006,66,Mumbai Indians,50005,Rajasthan Royals,50001,Wankhede Stadium,20034,Rajasthan Royals,50001,field,N,Mumbai Indians,50005,Runs,14,No,AP Tare,90068,Asad Rauf,60042,S Asnani,60044
598061,Ranchi,10029,5/15/2013,2013,30006,65,Kolkata Knight Riders,50004,Pune Warriors India,50014,JSCA International Stadium Complex,20013,Kolkata Knight Riders,50004,field,N,Pune Warriors India,50014,Runs,7,No,MK Pandey,90359,NJ Llong,60029,K Srinath,60038
598062,Chennai,10008,5/14/2013,2013,30006,64,Chennai Super Kings,50003,Delhi Capitals,50008,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,33,No,MS Dhoni,90378,C Shamshuddin,60022,RJ Tucker,60016
598045,Bengaluru,10003,5/14/2013,2013,30006,63,Royal Challengers Bangalore,50010,Punjab Kings,50009,M Chinnaswamy Stadium,20015,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,7,No,AC Gilchrist,90035,HDPK Dharmasena,60032,S Ravi,60019
598060,Mumbai,10023,5/13/2013,2013,30006,62,Mumbai Indians,50005,Sunrisers Hyderabad,50006,Wankhede Stadium,20034,Sunrisers Hyderabad,50006,bat,N,Mumbai Indians,50005,Wickets,7,No,KA Pollard,90272,AK Chaudhary,60004,SJA Taufel,60052
598058,Jaipur,10017,5/12/2013,2013,30006,61,Rajasthan Royals,50001,Chennai Super Kings,50003,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,5,No,SR Watson,90569,HDPK Dharmasena,60032,CK Nandan,60031
598057,Ranchi,10029,5/12/2013,2013,30006,60,Kolkata Knight Riders,50004,Royal Challengers Bangalore,50010,JSCA International Stadium Complex,20013,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,5,No,JH Kallis,90244,NJ Llong,60029,K Srinath,60038
598056,Chandigarh,10007,5/11/2013,2013,30006,59,Punjab Kings,50009,Sunrisers Hyderabad,50006,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Sunrisers Hyderabad,50006,Runs,30,No,PA Patel,90418,S Das,60043,RJ Tucker,60016
598055,Pune,10026,5/11/2013,2013,30006,58,Pune Warriors India India,50014,Mumbai Indians,50005,Subrata Roy Sahara Stadium,20031,Pune Warriors India,50014,bat,N,Mumbai Indians,50005,Wickets,5,No,MG Johnson,90349,Asad Rauf,60042,AK Chaudhary,60004
598054,Delhi,10010,5/10/2013,2013,30006,57,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Royal Challengers Bangalore,50010,Runs,4,No,JD Unadkat,90239,NJ Llong,60029,K Srinath,60038
598053,Pune,10026,5/9/2013,2013,30006,56,Pune Warriors India India,50014,Kolkata Knight Riders,50004,Subrata Roy Sahara Stadium,20031,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,46,No,G Gambhir,90187,Asad Rauf,60042,S Asnani,60044
598052,Chandigarh,10007,5/9/2013,2013,30006,55,Punjab Kings,50009,Rajasthan Royals,50001,Punjab Cricket Association IS Bindra Stadium,20023,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,8,No,KK Cooper,90285,HDPK Dharmasena,60032,S Ravi,60019
598051,Hyderabad,10015,5/8/2013,2013,30006,54,Sunrisers Hyderabad,50006,Chennai Super Kings,50003,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,field,N,Chennai Super Kings,50003,Runs,77,No,SK Raina,90549,S Das,60043,NJ Llong,60029
598049,Jaipur,10017,5/7/2013,2013,30006,52,Rajasthan Royals,50001,Delhi Capitals,50008,Sawai Mansingh Stadium,20026,Delhi Capitals,50008,bat,N,Rajasthan Royals,50001,Wickets,9,No,AM Rahane,90054,Aleem Dar,60040,RJ Tucker,60016
598050,Mumbai,10023,5/7/2013,2013,30006,53,Mumbai Indians,50005,Kolkata Knight Riders,50004,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,65,No,SR Tendulkar,90568,HDPK Dharmasena,60032,S Ravi,60019
598064,Chandigarh,10007,5/6/2013,2013,30006,51,Punjab Kings,50009,Royal Challengers Bangalore,50010,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,6,No,DA Miller,90141,VA Kulkarni,60027,NJ Llong,60029
598047,Jaipur,10017,5/5/2013,2013,30006,50,Rajasthan Royals,50001,Pune Warriors India,50014,Sawai Mansingh Stadium,20026,Pune Warriors India,50014,bat,N,Rajasthan Royals,50001,Wickets,5,No,AM Rahane,90054,C Shamshuddin,60022,RJ Tucker,60016
598046,Mumbai,10023,5/5/2013,2013,30006,49,Mumbai Indians,50005,Chennai Super Kings,50003,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,60,No,MG Johnson,90349,HDPK Dharmasena,60032,CK Nandan,60031
598044,Hyderabad,10015,5/4/2013,2013,30006,48,Sunrisers Hyderabad,50006,Delhi Capitals,50008,Rajiv Gandhi International Stadium,20024,Delhi Capitals,50008,bat,N,Sunrisers Hyderabad,50006,Wickets,6,No,DJG Sammy,90159,Asad Rauf,60042,S Asnani,60044
598043,Kolkata,10022,5/3/2013,2013,30006,47,Kolkata Knight Riders,50004,Rajasthan Royals,50001,Eden Gardens,20008,Rajasthan Royals,50001,bat,N,Kolkata Knight Riders,50004,Wickets,8,No,YK Pathan,90647,HDPK Dharmasena,60032,CK Nandan,60031
598042,Pune,10026,5/2/2013,2013,30006,46,Pune Warriors India India,50014,Royal Challengers Bangalore,50010,Subrata Roy Sahara Stadium,20031,Royal Challengers Bangalore,50010,bat,N,Royal Challengers Bangalore,50010,Runs,17,No,AB de Villiers,90028,Aleem Dar,60040,C Shamshuddin,60022
598041,Chennai,10008,5/2/2013,2013,30006,45,Chennai Super Kings,50003,Punjab Kings,50009,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,15,No,SK Raina,90549,M Erasmus,60015,VA Kulkarni,60027
598040,Raipur,10027,5/1/2013,2013,30006,44,Delhi Capitals,50008,Kolkata Knight Riders,50004,Shaheed Veer Narayan Singh International Stadium,20027,Kolkata Knight Riders,50004,bat,N,Delhi Capitals,50008,Wickets,7,No,DA Warner,90142,HDPK Dharmasena,60032,CK Nandan,60031
598039,Hyderabad,10015,5/1/2013,2013,30006,43,Sunrisers Hyderabad,50006,Mumbai Indians,50005,Rajiv Gandhi International Stadium,20024,Mumbai Indians,50005,bat,N,Sunrisers Hyderabad,50006,Wickets,7,No,I Sharma,90216,Asad Rauf,60042,S Asnani,60044
598038,Pune,10026,4/30/2013,2013,30006,42,Pune Warriors India India,50014,Chennai Super Kings,50003,Subrata Roy Sahara Stadium,20031,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,37,No,MS Dhoni,90378,S Das,60043,SJA Taufel,60052
598037,Mumbai,10023,4/29/2013,2013,30006,41,Mumbai Indians,50005,Punjab Kings,50009,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,4,No,RG Sharma,90471,Asad Rauf,60042,AK Chaudhary,60004
598036,Jaipur,10017,4/29/2013,2013,30006,40,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,4,No,SV Samson,90582,M Erasmus,60015,K Srinath,60038
598034,Chennai,10008,4/28/2013,2013,30006,38,Chennai Super Kings,50003,Kolkata Knight Riders,50004,MA Chidambaram Stadium,20016,Kolkata Knight Riders,50004,field,N,Chennai Super Kings,50003,Runs,14,No,MEK Hussey,90347,Aleem Dar,60040,SJA Taufel,60052
598035,Raipur,10027,4/28/2013,2013,30006,39,Delhi Capitals,50008,Pune Warriors India,50014,Shaheed Veer Narayan Singh International Stadium,20027,Pune Warriors India,50014,field,N,Delhi Capitals,50008,Runs,15,No,DA Warner,90142,CK Nandan,60031,S Ravi,60019
598033,Mumbai,10023,4/27/2013,2013,30006,37,Mumbai Indians,50005,Royal Challengers Bangalore,50010,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,58,No,DR Smith,90172,Asad Rauf,60042,S Asnani,60044
598032,Jaipur,10017,4/27/2013,2013,30006,36,Rajasthan Royals,50001,Sunrisers Hyderabad,50006,Sawai Mansingh Stadium,20026,Sunrisers Hyderabad,50006,bat,N,Rajasthan Royals,50001,Wickets,8,No,JP Faulkner,90257,VA Kulkarni,60027,K Srinath,60038
598031,Kolkata,10022,4/26/2013,2013,30006,35,Kolkata Knight Riders,50004,Punjab Kings,50009,Eden Gardens,20008,Punjab Kings,50009,bat,N,Kolkata Knight Riders,50004,Wickets,6,No,JH Kallis,90244,CK Nandan,60031,S Ravi,60019
598030,Chennai,10008,4/25/2013,2013,30006,34,Chennai Super Kings,50003,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Sunrisers Hyderabad,50006,bat,N,Chennai Super Kings,50003,Wickets,5,No,MS Dhoni,90378,Aleem Dar,60040,S Das,60043
598029,Kolkata,10022,4/24/2013,2013,30006,33,Kolkata Knight Riders,50004,Mumbai Indians,50005,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Mumbai Indians,50005,Wickets,5,No,DR Smith,90172,HDPK Dharmasena,60032,S Ravi,60019
598059,Delhi,10010,4/23/2013,2013,30006,32,Delhi Capitals,50008,Punjab Kings,50009,Feroz Shah Kotla,20009,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,5,No,Harmeet Singh,90204,VA Kulkarni,60027,K Srinath,60038
598027,Bengaluru,10003,4/23/2013,2013,30006,31,Royal Challengers Bangalore,50010,Pune Warriors India,50014,M Chinnaswamy Stadium,20015,Pune Warriors India,50014,field,N,Royal Challengers Bangalore,50010,Runs,130,No,CH Gayle,90118,Aleem Dar,60040,C Shamshuddin,60022
598026,Chennai,10008,4/22/2013,2013,30006,30,Chennai Super Kings,50003,Rajasthan Royals,50001,MA Chidambaram Stadium,20016,Rajasthan Royals,50001,bat,N,Chennai Super Kings,50003,Wickets,5,No,MEK Hussey,90347,S Asnani,60044,AK Chaudhary,60004
598025,Chandigarh,10007,4/21/2013,2013,30006,29,Punjab Kings,50009,Pune Warriors India,50014,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,7,No,DA Miller,90141,M Erasmus,60015,K Srinath,60038
598024,Delhi,10010,4/21/2013,2013,30006,28,Delhi Capitals,50008,Mumbai Indians,50005,Feroz Shah Kotla,20009,Mumbai Indians,50005,bat,N,Delhi Capitals,50008,Wickets,9,No,V Sehwag,90619,HDPK Dharmasena,60032,S Ravi,60019
598023,Bengaluru,10003,4/20/2013,2013,30006,27,Royal Challengers Bangalore,50010,Rajasthan Royals,50001,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,7,No,R Vinay Kumar,90457,Aleem Dar,60040,C Shamshuddin,60022
598022,Kolkata,10022,4/20/2013,2013,30006,26,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Chennai Super Kings,50003,Wickets,4,No,RA Jadeja,90459,Asad Rauf,60042,AK Chaudhary,60004
598021,Hyderabad,10015,4/19/2013,2013,30006,25,Sunrisers Hyderabad,50006,Punjab Kings,50009,Rajiv Gandhi International Stadium,20024,Punjab Kings,50009,bat,N,Sunrisers Hyderabad,50006,Wickets,5,No,GH Vihari,90194,HDPK Dharmasena,60032,CK Nandan,60031
598020,Delhi,10010,4/18/2013,2013,30006,24,Delhi Capitals,50008,Chennai Super Kings,50003,Feroz Shah Kotla,20009,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,86,No,MEK Hussey,90347,M Erasmus,60015,VA Kulkarni,60027
598019,Jaipur,10017,4/17/2013,2013,30006,23,Rajasthan Royals,50001,Mumbai Indians,50005,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,87,No,AM Rahane,90054,Aleem Dar,60040,C Shamshuddin,60022
598018,Pune,10026,4/17/2013,2013,30006,22,Pune Warriors India India,50014,Sunrisers Hyderabad,50006,Maharashtra Cricket Association Stadium,20017,Pune Warriors India,50014,field,N,Sunrisers Hyderabad,50006,Runs,11,No,A Mishra,90010,Asad Rauf,60042,AK Chaudhary,60004
598016,Chandigarh,10007,4/16/2013,2013,30006,20,Punjab Kings,50009,Kolkata Knight Riders,50004,Punjab Cricket Association IS Bindra Stadium,20023,Kolkata Knight Riders,50004,field,N,Punjab Kings,50009,Runs,4,No,MS Gony,90379,CK Nandan,60031,SJA Taufel,60052
598017,Bengaluru,10003,4/16/2013,2013,30006,21,Royal Challengers Bangalore,50010,Delhi Capitals,50008,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,Y,Royal Challengers Bangalore,50010,SuperOver,0,No,V Kohli,90617,M Erasmus,60015,VA Kulkarni,60027
598015,Chennai,10008,4/15/2013,2013,30006,19,Chennai Super Kings,50003,Pune Warriors India,50014,MA Chidambaram Stadium,20016,Pune Warriors India,50014,bat,N,Pune Warriors India,50014,Runs,24,No,SPD Smith,90567,Asad Rauf,60042,AK Chaudhary,60004
598014,Jaipur,10017,4/14/2013,2013,30006,18,Rajasthan Royals,50001,Punjab Kings,50009,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,6,No,JP Faulkner,90257,Aleem Dar,60040,C Shamshuddin,60022
598013,Kolkata,10022,4/14/2013,2013,30006,17,Kolkata Knight Riders,50004,Sunrisers Hyderabad,50006,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,48,No,G Gambhir,90187,M Erasmus,60015,VA Kulkarni,60027
598012,Chennai,10008,4/13/2013,2013,30006,16,Chennai Super Kings,50003,Royal Challengers Bangalore,50010,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,4,No,RA Jadeja,90459,Asad Rauf,60042,AK Chaudhary,60004
598011,Mumbai,10023,4/13/2013,2013,30006,15,Mumbai Indians,50005,Pune Warriors India,50014,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,41,No,RG Sharma,90471,S Ravi,60019,SJA Taufel,60052
598010,Delhi,10010,4/12/2013,2013,30006,14,Delhi Capitals,50008,Sunrisers Hyderabad,50006,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Sunrisers Hyderabad,50006,Wickets,3,No,A Mishra,90010,Aleem Dar,60040,Subroto Das,60060
598009,Pune,10026,4/11/2013,2013,30006,13,Pune Warriors India India,50014,Rajasthan Royals,50001,Subrata Roy Sahara Stadium,20031,Rajasthan Royals,50001,bat,N,Pune Warriors India,50014,Wickets,7,No,AJ Finch,90046,M Erasmus,60015,K Srinath,60038
598008,Bengaluru,10003,4/11/2013,2013,30006,12,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,8,No,CH Gayle,90118,Asad Rauf,60042,AK Chaudhary,60004
598007,Chandigarh,10007,4/10/2013,2013,30006,11,Punjab Kings,50009,Chennai Super Kings,50003,Punjab Cricket Association IS Bindra Stadium,20023,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,10,No,MEK Hussey,90347,Aleem Dar,60040,C Shamshuddin,60022
598048,Bengaluru,10003,4/9/2013,2013,30006,9,Royal Challengers Bangalore,50010,Sunrisers Hyderabad,50006,M Chinnaswamy Stadium,20015,Sunrisers Hyderabad,50006,bat,N,Royal Challengers Bangalore,50010,Wickets,7,No,V Kohli,90617,S Ravi,60019,SJA Taufel,60052
598006,Mumbai,10023,4/9/2013,2013,30006,10,Mumbai Indians,50005,Delhi Capitals,50008,Wankhede Stadium,20034,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,44,No,KD Karthik,90281,M Erasmus,60015,VA Kulkarni,60027
598005,Jaipur,10017,4/8/2013,2013,30006,8,Rajasthan Royals,50001,Kolkata Knight Riders,50004,Sawai Mansingh Stadium,20026,Kolkata Knight Riders,50004,field,N,Rajasthan Royals,50001,Runs,19,No,SK Trivedi,90550,Aleem Dar,60040,S Das,60043
598004,Hyderabad,10015,4/7/2013,2013,30006,7,Sunrisers Hyderabad,50006,Royal Challengers Bangalore,50010,Rajiv Gandhi International Stadium,20024,Royal Challengers Bangalore,50010,bat,Y,Sunrisers Hyderabad,50006,SuperOver,0,No,GH Vihari,90194,AK Chaudhary,60004,S Ravi,60019
598003,Pune,10026,4/7/2013,2013,30006,6,Pune Warriors India India,50014,Punjab Kings,50009,Subrata Roy Sahara Stadium,20031,Pune Warriors India,50014,bat,N,Punjab Kings,50009,Wickets,8,No,M Vohra,90335,S Asnani,60044,SJA Taufel,60052
598002,Chennai,10008,4/6/2013,2013,30006,5,Chennai Super Kings,50003,Mumbai Indians,50005,MA Chidambaram Stadium,20016,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,9,No,KA Pollard,90272,M Erasmus,60015,VA Kulkarni,60027
598001,Delhi,10010,4/6/2013,2013,30006,4,Delhi Capitals,50008,Rajasthan Royals,50001,Feroz Shah Kotla,20009,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,5,No,R Dravid,90444,S Das,60043,C Shamshuddin,60022
598000,Hyderabad,10015,4/5/2013,2013,30006,3,Sunrisers Hyderabad,50006,Pune Warriors India,50014,Rajiv Gandhi International Stadium,20024,Pune Warriors India,50014,field,N,Sunrisers Hyderabad,50006,Runs,22,No,A Mishra,90010,S Ravi,60019,SJA Taufel,60052
597999,Bengaluru,10003,4/4/2013,2013,30006,2,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Royal Challengers Bangalore,50010,Runs,2,No,CH Gayle,90118,VA Kulkarni,60027,C Shamshuddin,60022
597998,Kolkata,10022,4/3/2013,2013,30006,1,Kolkata Knight Riders,50004,Delhi Capitals,50008,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,6,No,SP Narine,90566,S Ravi,60019,SJA Taufel,60052
548381,Chennai,10008,5/27/2012,2012,30005,Final,Kolkata Knight Riders,50004,Chennai Super Kings,50003,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Kolkata Knight Riders,50004,Wickets,5,No,MS Bisla,90377,BF Bowden,60041,SJA Taufel,60052
548380,Chennai,10008,5/25/2012,2012,30005,Qualifier 2,Delhi Capitals,50008,Chennai Super Kings,50003,MA Chidambaram Stadium,20016,Delhi Capitals,50008,field,N,Chennai Super Kings,50003,Runs,86,No,M Vijay,90334,BR Doctrove,60045,SJA Taufel,60052
548379,Bengaluru,10003,5/23/2012,2012,30005,Elimination Final,Chennai Super Kings,50003,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Chennai Super Kings,50003,Runs,38,No,MS Dhoni,90378,BF Bowden,60041,HDPK Dharmasena,60032
548378,Pune,10026,5/22/2012,2012,30005,Qualifier 1,Delhi Capitals,50008,Kolkata Knight Riders,50004,Subrata Roy Sahara Stadium,20031,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,18,No,YK Pathan,90647,BR Doctrove,60045,SJA Taufel,60052
548377,Jaipur,10017,5/20/2012,2012,30005,72,Rajasthan Royals,50001,Mumbai Indians,50005,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,bat,N,Mumbai Indians,50005,Wickets,10,No,DR Smith,90172,HDPK Dharmasena,60032,C Shamshuddin,60022
548376,Hyderabad,10015,5/20/2012,2012,30005,71,Deccan Chargers,50002,Royal Challengers Bangalore,50010,Rajiv Gandhi International Stadium,20024,Royal Challengers Bangalore,50010,field,N,Deccan Chargers,50002,Runs,9,No,DW Steyn,90177,S Ravi,60019,SJA Taufel,60052
548375,Pune,10026,5/19/2012,2012,30005,70,Pune Warriors India India,50014,Kolkata Knight Riders,50004,Subrata Roy Sahara Stadium,20031,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,34,No,Shakib Al Hasan,90539,S Asnani,60044,BR Doctrove,60045
548374,Dharmshala,10011,5/19/2012,2012,30005,69,Punjab Kings,50009,Delhi Capitals,50008,Himachal Pradesh Cricket Association Stadium,20011,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,6,No,UT Yadav,90616,BF Bowden,60041,VA Kulkarni,60027
548373,Hyderabad,10015,5/18/2012,2012,30005,68,Deccan Chargers,50002,Rajasthan Royals,50001,Rajiv Gandhi International Stadium,20024,Rajasthan Royals,50001,bat,N,Deccan Chargers,50002,Wickets,5,No,DW Steyn,90177,S Ravi,60019,SJA Taufel,60052
548371,Dharmshala,10011,5/17/2012,2012,30005,66,Punjab Kings,50009,Chennai Super Kings,50003,Himachal Pradesh Cricket Association Stadium,20011,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,6,No,AC Gilchrist,90035,VA Kulkarni,60027,SK Tarapore,60046
548372,Delhi,10010,5/17/2012,2012,30005,67,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Royal Challengers Bangalore,50010,Runs,21,No,CH Gayle,90118,HDPK Dharmasena,60032,C Shamshuddin,60022
548370,Mumbai,10023,5/16/2012,2012,30005,65,Mumbai Indians,50005,Kolkata Knight Riders,50004,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Kolkata Knight Riders,50004,Runs,32,No,SP Narine,90566,S Das,60043,BR Doctrove,60045
548369,Delhi,10010,5/15/2012,2012,30005,64,Delhi Capitals,50008,Punjab Kings,50009,Feroz Shah Kotla,20009,Punjab Kings,50009,bat,N,Delhi Capitals,50008,Wickets,5,No,UT Yadav,90616,HDPK Dharmasena,60032,BNJ Oxenford,60003
548368,Kolkata,10022,5/14/2012,2012,30005,63,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Eden Gardens,20008,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,5,No,MEK Hussey,90347,JD Cloete,60036,SJA Taufel,60052
548367,Bengaluru,10003,5/14/2012,2012,30005,62,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,5,No,AT Rayudu,90078,S Das,60043,BR Doctrove,60045
